,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail, UpperBound, LowerBound, BasePeriod, Source,FootNote,Nature,Units,[Age],[Cities],[Disability status],[Education level],[IHR Capacity],[Level/Status],[Location],[Migratory status],[Mode of transportation],[Name of international institution],[Name of non-communicable disease],[Policy Domains],[Quantile],[Reporting Type],[Sex],[Type of occupation],[Type of product],[Type of skill],[Type of speed]
932304,14,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),360,Indonesia,2011,19.00885,2011,19.00885,19.00885,,"BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)",,C,PERCENT,,,,,,,,,,,,,,G,,,,,
932305,14,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),360,Indonesia,2012,19.7126,2012,19.7126,19.7126,,"BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)",,C,PERCENT,,,,,,,,,,,,,,G,,,,,
932306,14,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),360,Indonesia,2013,20.32841,2013,20.32841,20.32841,,"BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)",,C,PERCENT,,,,,,,,,,,,,,G,,,,,
932307,14,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),360,Indonesia,2014,20.79836,2014,20.79836,20.79836,,"BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)",,C,PERCENT,,,,,,,,,,,,,,G,,,,,
932308,14,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),360,Indonesia,2015,21.51626,2015,21.51626,21.51626,,"BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)",,C,PERCENT,,,,,,,,,,,,,,G,,,,,
932309,14,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),360,Indonesia,2016,21.5524,2016,21.5524,21.5524,,"BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)",,C,PERCENT,,,,,,,,,,,,,,G,,,,,
932310,14,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),360,Indonesia,2017,22.67371,2017,22.67371,22.67371,,"BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)",,C,PERCENT,,,,,,,,,,,,,,G,,,,,
932311,14,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),360,Indonesia,2018,23.38784,2018,23.38784,23.38784,,"BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)",,C,PERCENT,,,,,,,,,,,,,,G,,,,,
932312,14,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),364,Iran (Islamic Republic of),2000,54.57874,2000,54.57874,54.57874,,"BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)",,C,PERCENT,,,,,,,,,,,,,,G,,,,,
932313,14,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),364,Iran (Islamic Republic of),2001,60.30626,2001,60.306259999999995,60.306259999999995,,"BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)",,C,PERCENT,,,,,,,,,,,,,,G,,,,,
932314,14,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),364,Iran (Islamic Republic of),2002,60.30626,2002,60.306259999999995,60.306259999999995,,"BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)",,C,PERCENT,,,,,,,,,,,,,,G,,,,,
932315,14,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),364,Iran (Islamic Republic of),2003,60.30626,2003,60.306259999999995,60.306259999999995,,"BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)",,C,PERCENT,,,,,,,,,,,,,,G,,,,,
932316,14,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),364,Iran (Islamic Republic of),2004,60.30626,2004,60.306259999999995,60.306259999999995,,"BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)",,C,PERCENT,,,,,,,,,,,,,,G,,,,,
932317,14,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),364,Iran (Islamic Republic of),2005,60.30626,2005,60.306259999999995,60.306259999999995,,"BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)",,C,PERCENT,,,,,,,,,,,,,,G,,,,,
932318,14,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),364,Iran (Islamic Republic of),2006,60.30626,2006,60.306259999999995,60.306259999999995,,"BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)",,C,PERCENT,,,,,,,,,,,,,,G,,,,,
932319,14,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),364,Iran (Islamic Republic of),2007,60.30626,2007,60.306259999999995,60.306259999999995,,"BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)",,C,PERCENT,,,,,,,,,,,,,,G,,,,,
932320,14,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),364,Iran (Islamic Republic of),2008,60.30626,2008,60.306259999999995,60.306259999999995,,"BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)",,C,PERCENT,,,,,,,,,,,,,,G,,,,,
932321,14,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),364,Iran (Islamic Republic of),2009,60.30626,2009,60.306259999999995,60.306259999999995,,"BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)",,C,PERCENT,,,,,,,,,,,,,,G,,,,,
932322,14,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),364,Iran (Islamic Republic of),2010,60.30626,2010,60.306259999999995,60.306259999999995,,"BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)",,C,PERCENT,,,,,,,,,,,,,,G,,,,,
932323,14,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),364,Iran (Islamic Republic of),2011,60.30626,2011,60.306259999999995,60.306259999999995,,"BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)",,C,PERCENT,,,,,,,,,,,,,,G,,,,,
932324,14,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),364,Iran (Islamic Republic of),2012,60.30626,2012,60.306259999999995,60.306259999999995,,"BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)",,C,PERCENT,,,,,,,,,,,,,,G,,,,,
932325,14,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),364,Iran (Islamic Republic of),2013,60.30626,2013,60.306259999999995,60.306259999999995,,"BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)",,C,PERCENT,,,,,,,,,,,,,,G,,,,,
932326,14,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),364,Iran (Islamic Republic of),2014,60.30626,2014,60.306259999999995,60.306259999999995,,"BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)",,C,PERCENT,,,,,,,,,,,,,,G,,,,,
932327,14,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),364,Iran (Islamic Republic of),2015,60.30626,2015,60.306259999999995,60.306259999999995,,"BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)",,C,PERCENT,,,,,,,,,,,,,,G,,,,,
932328,14,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),364,Iran (Islamic Republic of),2016,60.30626,2016,60.306259999999995,60.306259999999995,,"BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)",,C,PERCENT,,,,,,,,,,,,,,G,,,,,
932329,14,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),364,Iran (Islamic Republic of),2017,60.30626,2017,60.306259999999995,60.306259999999995,,"BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)",,C,PERCENT,,,,,,,,,,,,,,G,,,,,
932330,14,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),364,Iran (Islamic Republic of),2018,60.30626,2018,60.306259999999995,60.306259999999995,,"BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)",,C,PERCENT,,,,,,,,,,,,,,G,,,,,
932331,14,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),368,Iraq,2000,0,2000,0.0,0.0,,"BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)",,C,PERCENT,,,,,,,,,,,,,,G,,,,,
932332,14,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),368,Iraq,2001,0,2001,0.0,0.0,,"BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)",,C,PERCENT,,,,,,,,,,,,,,G,,,,,
